Index,Track URI,Artist Name,Track Name,Release Date,Danceability,Energy,Key,Loudness,Mode,Speechiness,Accousticness,Instrumentalness,Liveness,Valence,Tempo,popularity
136,spotify:track:3pRRYcXy3Z0PsAa8griSoF,Florence + The Machine,"Dog Days Are Over - MTV Unplugged, 2012",2012-01-01,0.322,0.534,9,-6.662,0,0.0316,0.64,0,0.691,0.271,150.418,56
137,spotify:track:44BD9ncgmBTbSSdR21coX6,Florence + The Machine,You've Got The Dirtee Love - Live At The Brit Awards / 2010,2010-01-01,0.362,0.911,6,-4.542,1,0.194,0.449,0,0.964,0.471,84.851,0
138,spotify:track:6JF5OEqj3bIEdoBTkHVACm,Lana Del Rey,Young And Beautiful,2013-01-01,0.321,0.416,11,-8.935,0,0.0343,0.266,3.02e-05,0.106,0.151,114.594,62
139,spotify:track:1xznGGDReH1oQq0xzbwXa3,Drake,One Dance,2016-05-06,0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,3
140,spotify:track:09RS0QfhJVmx1zwwEGtMQu,Ms. Lauryn Hill,Everything Is Everything,1998-08-25,0.824,0.707,9,-7.893,1,0.285,0.415,0,0.106,0.847,94.708,0
141,spotify:track:5WjvNVcZmAHah5q1oaxMNE,Lighthouse Family,Ocean Drive,1995-01-01,0.616,0.698,7,-9.379,1,0.0315,0.0191,0.0279,0.1,0.879,90.655,0
142,spotify:track:6wZI4mdT8JwXgkGURnBQiq,John Mayer,Say,2006-10-13,0.485,0.723,10,-6.565,1,0.0317,0.541,1.12e-06,0.075,0.541,167.845,61
143,spotify:track:1KGi9sZVMeszgZOWivFpxs,TLC,No Scrubs,1999-02-23,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,79
144,spotify:track:0BUoLE4o9eVahDHvTqak67,TLC,Unpretty,1999-02-23,0.648,0.622,7,-6.063,1,0.0428,0.00152,5.97e-05,0.109,0.51,88.684,63
145,spotify:track:1GrikfH0jDejDvrxo84n4P,Janet Jackson,Together Again,1997-10-07,0.873,0.593,7,-8.942,1,0.103,0.078,0.00697,0.104,0.495,123.091,68
146,spotify:track:2d8JP84HNLKhmd6IYOoupQ,Fetty Wap,Trap Queen,2015-09-25,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,74
147,spotify:track:6Ss1QOGzn0iG8hrRRSGrr9,Tim Deluxe,It Just Won't Do - Radio Edit,2011-11-28,0.678,0.936,5,-4.876,0,0.0373,0.00166,0.457,0.376,0.877,129.996,56
148,spotify:track:1CleP0jioi374d3PSt1PrJ,The Avener,Fade Out Lines - The Avener Rework,2014-01-01,0.855,0.693,8,-5.662,0,0.0308,0.0165,0.0794,0.118,0.687,119.004,0
149,spotify:track:2yWyFT6bW1Rd9cjVvYi4v8,Groove Armada,Superstylin',2001-07-11,0.743,0.798,9,-8.263,1,0.0557,0.00346,0.00131,0.259,0.928,128.968,62
150,spotify:track:5JA86NVCQArQabvCbWEQdj,Kurtis Mantronik Presents Chamonix,How Did You Know,2005-02-25,0.619,0.977,9,-3.258,0,0.067,0.000493,0.000652,0.204,0.817,126.004,33
151,spotify:track:3blSYPtpjsnc94qBZF4OLU,X-Press 2,Lazy,2002,0.728,0.602,1,-10.387,1,0.0351,0.000911,0.000642,0.128,0.803,130.01,0
152,spotify:track:2vIEquOWG8DTVgwIOofocm,All Saints,Pure Shores,2001-10-05,0.631,0.664,6,-9.197,1,0.0242,0.0498,0.00042,0.0696,0.407,100.618,49
153,spotify:track:3cySlItpiPiIAzU3NyHCJf,Ariana Grande,Problem,2014-01-01,0.66,0.798,1,-5.326,0,0.162,0.0226,2.2e-05,0.103,0.627,103.022,0
154,spotify:track:7G4cgCxzuHboZUInTyfpus,Marcelo D2,A Procura da Batida Perfeita,1992,0.776,0.814,7,-7.556,1,0.175,0.0692,0,0.0846,0.508,92.817,0
155,spotify:track:5GCz9BOkt17aI6ZOR3EiUl,Marcelo D2,Desabafo / Deixa Eu Dizer,2008-01-01,0.6,0.869,4,-5.565,0,0.315,0.0364,0,0.287,0.786,85.409,61
156,spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,Beyoncé,Run the World (Girls),2011-06-24,0.733,0.899,0,-4.237,1,0.143,0.00496,4.72e-05,0.372,0.76,127.086,74
157,spotify:track:1CxebLetK1dLJvRXlgHGXg,Beyoncé,Diva,2008-11-17,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092,36
158,spotify:track:3LGxef3inmn5jMLGDz9lqw,Adele,Send My Love (To Your New Lover),2016-05-16,0.69,0.524,6,-8.39,0,0.103,0.0415,3.16e-06,0.17,0.562,164.023,58
159,spotify:track:216S5ED9SNRWaHWVjSJGyX,Keane,Everybody's Changing,2009-01-01,0.501,0.76,0,-6.095,1,0.0295,0.00135,0.000458,0.0854,0.476,94.03,0
160,spotify:track:6F609ICg9Spjrw1epsAnpa,Drake,Controlla,2016-05-06,0.607,0.476,10,-11.076,0,0.249,0.0773,0,0.113,0.347,122.976,1
161,spotify:track:5rEosXaATIqj9nbtiOufxM,Lost Frequencies,Are You with Me - Gianni Kosta Remix,2015-04-28,0.733,0.656,8,-8.703,1,0.0424,0.00768,0.172,0.0634,0.357,118.0,24
162,spotify:track:60bBoLe9ocxO3zrb0mRO4k,Marcus Marr,The Trouble With Us,2015-10-16,0.831,0.715,2,-5.792,1,0.0667,0.334,0.000881,0.16,0.834,121.08,0
163,spotify:track:4rWCLK8mfQ6JpArmgIT8aK,Matheus & Kauan,Que Sorte A Nossa - Live,2015-08-14,0.56,0.678,7,-3.864,1,0.0281,0.537,0,0.887,0.347,95.034,0
164,spotify:track:1olNHIIVl4EVwIEPGYIR7G,JAY-Z,Holy Grail,2013-07-10,0.683,0.537,2,-6.945,0,0.0878,0.0619,1.01e-05,0.247,0.153,145.089,0
165,spotify:track:3Os3kiJXzDyXTj7K0Y0NWb,Daya,"Sit Still, Look Pretty",2015-11-27,0.846,0.734,2,-3.601,1,0.105,0.284,8.27e-05,0.425,0.719,91.001,0
166,spotify:track:6ZSO7kPn8IMJFymyticbJO,Kiiara,Gold,2016-03-22,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,70
167,spotify:track:17Fd6Yb7mSbinKG8LoWfFl,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,2016-05-06,0.663,0.713,7,-6.647,0,0.112,0.0353,7.68e-06,0.0843,0.69,101.965,2
168,spotify:track:4iZPNYqzI2L0uwuUKun7Aa,Kygo,Stole the Show,2015-03-23,0.679,0.662,8,-6.069,0,0.174,0.155,0,0.152,0.438,99.879,17
169,spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,Shawn Mendes,Stitches,2015-04-13,0.746,0.754,1,-6.681,1,0.067,0.0152,0,0.0486,0.764,149.882,1
170,spotify:track:0v5pIspjPpEbQpZld6XUWU,New Tribute Kings,Fast Car (Originally Performed By Jonas Blue Feat. Dakota),2016-02-15,0.439,0.619,9,-9.042,1,0.18,0.645,0.000205,0.196,0.556,102.979,13
171,spotify:track:0azC730Exh71aQlOt9Zj3y,Calvin Harris,This Is What You Came For (feat. Rihanna),2016-04-29,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,79
172,spotify:track:3MSZpokwCtkv9BV0vS3uGr,Matt Simons,Catch & Release - Deepend Remix,2015-09-18,0.833,0.55,1,-8.622,0,0.0451,0.488,0.00049,0.109,0.142,105.006,0
173,spotify:track:5Z8kUbnUQqBUzM5FsBNOAl,Des'ree,You Gotta Be,1998-06-29,0.663,0.753,0,-7.061,1,0.0379,0.176,0,0.105,0.484,94.06,58
174,spotify:track:2yNWwardt8VzlpNBWrGYD6,Stevie Wonder,For Once In My Life,1968-12-01,0.566,0.482,6,-13.047,1,0.0411,0.301,0,0.269,0.856,109.046,0
175,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,The Chainsmokers,Don't Let Me Down,2016-02-05,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,79
176,spotify:track:6YZdkObH88npeKrrkb8Ggf,Enrique Iglesias,DUELE EL CORAZON (feat. Wisin),2016-04-18,0.724,0.904,8,-3.354,0,0.0966,0.0786,0,0.226,0.846,90.999,71
177,spotify:track:4FxumkF81ICxITeqxx4nK9,Anitta,Sim ou não (participação especial Maluma),2016-07-28,0.818,0.84,5,-3.328,1,0.092,0.433,1.16e-06,0.114,0.889,99.004,60
178,spotify:track:7DRP2VOMpy1rrk3iYFLCW9,Dennis DJ,Malandramente,2016-06-20,0.91,0.804,9,-4.76,0,0.0996,0.177,0,0.203,0.712,129.929,56
179,spotify:track:5Kayf37CYgsWqgkWMTHZPu,Titãs,Os Cegos do Castelo - Ao Vivo,1997-09-22,0.57,0.848,5,-8.234,1,0.0365,0.0741,0.000278,0.698,0.632,89.169,57
180,spotify:track:4AOpEhqA7zHxQjkHmRrAp7,Kungs,This Girl - Kungs Vs. Cookin' On 3 Burners,2016-02-19,0.79,0.705,0,-4.684,0,0.0383,0.0807,4.81e-05,0.251,0.501,121.969,2
181,spotify:track:26Vmg97Pv0MaxIdKsBrXTq,Pikeno & Menor,Amiga Parceira,2015-02-11,0.761,0.852,11,-2.857,1,0.178,0.312,0,0.0824,0.704,95.05,48
182,spotify:track:6SwI4OplF8m5NH8wHKIps8,Matheus & Kauan,O Nosso Santo Bateu - Na Praia / Ao Vivo,2016-02-26,0.482,0.735,0,-4.566,1,0.134,0.227,0,0.72,0.406,140.532,0
183,spotify:track:2LTIrVBonJJLQHAjw41b28,Disclosure,Help Me Lose My Mind,2013-01-01,0.777,0.71,5,-5.694,0,0.0539,0.0412,0.0811,0.0577,0.306,109.029,0
184,spotify:track:0kCwhppsMGq8ClJ9CsqlOZ,Ludmilla,Bom,2016-06-17,0.815,0.904,10,-2.79,0,0.0514,0.467,0,0.0485,0.898,102.985,34
185,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers,Closer,2016-07-29,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,84
186,spotify:track:0yuBwKZJLISISw2jxv0KMu,Alesso,I Wanna Know,2016-04-01,0.652,0.819,2,-3.681,1,0.0338,0.0776,0,0.097,0.515,115.916,0
187,spotify:track:5V0cJKI5rr2VuTaxlEK07N,Jota Quest,Mais uma Vez (feat. Maria Gadú) - Ao Vivo,2012-05-14,0.531,0.89,10,-5.109,1,0.0595,0.0531,0,0.945,0.44,89.993,31
188,spotify:track:06KyNuuMOX1ROXRhj787tj,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),2016-01-29,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,80
189,spotify:track:19pqsnlv4Phe6xfw26EeRb,Nego do Borel,Pretinha Vou Te Confessar (Remix Trap Funk),2016-05-11,0.81,0.563,4,-8.938,0,0.109,0.229,0,0.233,0.497,102.127,36
190,spotify:track:4SEx1Mc336R0lzT097VQ7U,Daniela Mercury,Baianidade Nagô,2006,0.416,0.719,9,-8.098,1,0.133,0.749,0,0.831,0.314,98.811,41
191,spotify:track:4zag02jtwumRcnPdYYr0Do,MAGIC!,Red Dress,2016-06-17,0.651,0.794,10,-4.458,1,0.0329,0.0913,0,0.249,0.792,135.974,53
192,spotify:track:6DNtNfH8hXkqOX1sjqmI7p,Major Lazer,Cold Water (feat. Justin Bieber & MØ),2016-07-22,0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,2
193,spotify:track:26eOTllWPn7oKuDUJnsJwF,Gwen Stefani,The Sweet Escape,2006-01-01,0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,0
194,spotify:track:5kqIPrATaCc2LqxVWzQGbk,Lukas Graham,7 Years,2016-04-01,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,80
195,spotify:track:0pn6qyOJYNwP9nhGg3L7dV,Natalie La Rose,Somebody,2014-01-06,0.845,0.534,0,-8.722,1,0.0385,0.00108,1.18e-05,0.0689,0.726,104.972,0
196,spotify:track:1YIKZAPGvxT9J928ExjNmj,Milky Chance,Stolen Dance - Spotify Sessions,2014-10-13,0.758,0.451,11,-11.285,1,0.0403,0.556,0.00011,0.658,0.426,113.994,42
197,spotify:track:1mzGywacjpeik00PVLBPpF,John Legend,All of Me - Tiësto's Birthday Treatment Remix - Radio Edit,2014-02-25,0.606,0.72,5,-6.253,0,0.0283,0.000149,0.00165,0.0745,0.178,127.985,63
198,spotify:track:3APayTEWiUl9Ssep4BOXR2,Natalie Imbruglia,Torn,2007-09-05,0.559,0.928,5,-3.04,1,0.0355,0.0746,5.56e-05,0.696,0.599,96.315,70
199,spotify:track:76t5B0ttSAje5KHmQbv88t,Shawn Mendes,Treat You Better,2016-09-23,0.683,0.797,10,-4.085,0,0.246,0.107,0,0.114,0.758,82.916,0
200,spotify:track:6JV2JOEocMgcZxYSZelKcc,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",2016-05-06,0.667,0.83,0,-5.715,1,0.0749,0.0123,0,0.191,0.701,113.03,77
201,spotify:track:187xec2dwtamGvFmeQi1A2,João Brasil,"Hey Pugliesi, Deixa Eu Comer Maionese",2016-09-30,0.752,0.575,0,-4.339,1,0.0557,0.0117,4.34e-05,0.0722,0.449,130.073,0
202,spotify:track:27SdWb2rFzO6GWiYDBTD9j,Sia,Cheap Thrills,2016-01-29,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,77
203,spotify:track:1zHQ1JyEOnjnWFFaNVNQ9y,Lea Salonga,A Whole New World,1992-01-01,0.341,0.229,0,-15.795,1,0.0344,0.846,2.81e-06,0.101,0.131,126.852,0
204,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,DJ Snake,Let Me Love You,2016-08-05,0.476,0.718,8,-5.309,1,0.0576,0.0784,1.02e-05,0.122,0.142,199.864,3
205,spotify:track:41on8RwRh22IHcChAN2gm8,Estelle,American Boy (feat. Kanye West),2008-03-28,0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,0
206,spotify:track:2gFvRmQiWg9fN9i74Q0aiw,Bruno Mars,24K Magic,2016-10-07,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,67
207,spotify:track:5C7uIRn1qqAG2PakZRAhL3,Tiago Iorc,Chega Pra Cá - Ao Vivo,2016-09-16,0.605,0.595,4,-10.357,1,0.0618,0.411,0,0.949,0.685,118.568,43
208,spotify:track:09mhA1SJjMHniZPF4Hcihn,Justin Bieber,Company,2015-11-13,0.59,0.797,4,-4.901,0,0.0614,0.132,0,0.0846,0.425,94.948,0
209,spotify:track:0J1TzQOuHyS7KA6Sq33flE,Projota,Faz Parte - Ao Vivo,2016-05-27,0.581,0.873,1,-6.527,1,0.155,0.0923,0,0.819,0.59,81.067,0
210,spotify:track:4O6MhVp0631p7M4k0tK0Sl,Davon Williams,Leaningside2side,2015-04-12,0.681,0.93,9,-7.411,1,0.207,0.00853,7.39e-06,0.159,0.58,136.398,0
211,spotify:track:1gQ0tw0LJtyhAZFIgUy7PV,Marina Diniz,Torn,2016-12-05,0.513,0.678,5,-4.854,1,0.08,0.0372,7.43e-05,0.347,0.599,107.132,45
212,spotify:track:5MFzQMkrl1FOOng9tq6R9r,Maroon 5,Don't Wanna Know,2016-10-11,0.783,0.623,7,-6.126,1,0.08,0.338,0,0.0975,0.447,100.048,1
213,spotify:track:0EPxmvsG1BY5td4aTOkWBF,MC G15,Deu Onda,2016-12-15,0.931,0.604,0,-1.41,0,0.0573,0.456,0,0.0488,0.864,129.926,56
214,spotify:track:2Trpe6kyfSj3LEpJY0X690,Rael,Rouxinol,2016-11-11,0.751,0.678,6,-7.682,0,0.0534,0.296,0.00117,0.108,0.691,95.002,0
215,spotify:track:3hjBYlefZoLMMvziRtYZuM,Anitta,Cravo e canela (Participação especial de Vitin),2015-10-13,0.658,0.777,3,-6.596,0,0.0526,0.273,0,0.0906,0.654,155.909,51
216,spotify:track:1TqBzTdGWi9P68EJ7TZwVH,Disclosure,You & Me (feat. Eliza Doolittle) - Flume Remix,2016-08-26,0.608,0.394,10,-6.869,0,0.0249,0.378,0.000121,0.131,0.265,75.032,0
217,spotify:track:6OnYQKTc5fbSGbIpaH4KxL,Alok,Hear Me Now,2016-10-21,0.788,0.43,11,-7.757,1,0.0419,0.537,0.00261,0.0936,0.461,121.996,4
218,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,The Chainsmokers,Roses,2015-06-16,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,74
219,spotify:track:703BT1NQsfIwPFv8MXQ47m,Fleetwood Mac,Dreams,1977-02-04,0.823,0.338,0,-15.899,1,0.0413,0.139,0.00129,0.5,0.785,120.473,0
220,spotify:track:07SFuH5wrvcqQMDcuouqhM,João Brasil,Michael Douglas,2016-12-09,0.751,0.695,4,-3.535,0,0.0376,0.24,0.191,0.231,0.797,130.092,44
221,spotify:track:6lDo13SSgTv0WbyUQKgnjk,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,2015-11-27,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.751,107.985,51
222,spotify:track:6O7Nre6Ik7xPIgtZ1rstS5,UB40,Higher Ground,2016-11-18,0.795,0.568,2,-10.919,1,0.0431,0.0294,0.00107,0.126,0.815,101.059,21
223,spotify:track:31UdITPwSCT5LcwbG29G3J,Adam Levine,Lost Stars,2014-07-01,0.495,0.599,0,-4.76,1,0.0271,0.117,0,0.0667,0.384,82.013,0
224,spotify:track:2q95XoeFGixx8b5LNF6Ey1,Pitbull,Greenlight (feat. Flo Rida & LunchMoney Lewis),2016-07-22,0.695,0.837,1,-5.617,0,0.281,0.245,0,0.367,0.639,115.067,59
225,spotify:track:0BU7nIcCZxYSE0hYcc5oZz,Kodak Black,Too Many Years,2016-06-10,0.665,0.706,8,-6.859,0,0.0958,0.0237,0,0.112,0.632,147.067,4
226,spotify:track:48xaGlgFPA2KgYetOcAQhx,Vixe Mainha,Café Com Pão - Ao Vivo,2006-01-01,0.66,0.846,9,-5.935,1,0.123,0.00664,2.76e-05,0.387,0.612,122.037,25
227,spotify:track:1hBabh2SLTfZpcSEgy6Vdq,Vixe Mainha,Já É,2006-01-01,0.684,0.673,7,-7.67,1,0.0882,0.322,0,0.0755,0.668,81.045,32
228,spotify:track:4mNGNMcsoMS6F9SGycmHWM,Akon,Lonely,2007-01-01,0.624,0.572,5,-7.531,0,0.0352,0.322,0,0.314,0.57,90.067,59
229,spotify:track:3DDGhkxq3FeUorZppSgeLE,Lily Allen,Somewhere Only We Know,2013-11-10,0.314,0.286,10,-10.191,1,0.035,0.935,0.0258,0.0999,0.278,172.021,62
230,spotify:track:5aAx2yezTd8zXrkmtKl66Z,The Weeknd,Starboy,2016-11-25,0.681,0.594,7,-7.028,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,2
231,spotify:track:1aLNpg2kKvUncflV8xE5AA,The Cranberries,Linger,1993-03-01,0.438,0.428,7,-14.861,1,0.0263,0.0841,4.63e-05,0.138,0.209,94.864,0
232,spotify:track:6bgQIw80xWC3MPZX4kVYGw,ANAVITÓRIA,Trevo (Tu),2016-08-18,0.668,0.372,10,-8.203,1,0.0269,0.854,0.000172,0.163,0.246,99.808,0
233,spotify:track:0FE9t6xYkqWXU2ahLh6D8X,Ed Sheeran,Shape of You,2017-01-06,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,73
234,spotify:track:0u8aj0c4IxeVSLTUuuq9V5,Nego do Borel,Você Partiu Meu Coração (feat. Anitta & Wesley Safadão),2017-01-10,0.854,0.682,9,-5.818,0,0.069,0.374,0,0.0697,0.887,98.023,58
235,spotify:track:2vBvZWoFTB21bHUP9e0vAc,Ultradance,Ghetto Superstar (That Is What You Are),2014-09-19,0.716,0.611,11,-9.144,1,0.0356,0.0291,0.0232,0.418,0.692,99.988,35
236,spotify:track:1OtZIaJBXo3Pe6nfaMsjKT,Delano,Na Ponta Ela Fica,2015-03-31,0.843,0.569,7,-10.713,1,0.278,0.288,8.83e-05,0.0643,0.947,95.075,58
237,spotify:track:4SCH5CuivFcShLpTg8lYOf,Mc's Zaac & Jerry Smith,Bumbum Granada,2016-04-29,0.965,0.811,1,-1.756,0,0.134,0.314,0.000148,0.187,0.161,130.015,54
238,spotify:track:2PS6YQ9jMpm0uCg4sQ1ygm,Mc Don Juan,Oh Novinha,2016-11-08,0.752,0.386,11,-3.39,1,0.643,0.0284,0,0.579,0.339,86.555,53
239,spotify:track:7hNWCeogUrUGaQkjUQRxYg,Jetlag Music,Trem-Bala,2017-01-20,0.79,0.553,9,-10.941,1,0.0818,0.125,0.023,0.133,0.233,120.003,46
240,spotify:track:6m2LNopVJKsvBB9l7Z1rwn,MC Kevinho,Olha a Explosão,2016-12-15,0.774,0.611,6,-2.883,1,0.134,0.109,0,0.0805,0.388,89.995,6
241,spotify:track:5XRtwljsug3r3XOBy9Bndu,Mc Livinho,Tudo de Bom,2016-01-22,0.825,0.647,6,-8.052,0,0.0936,0.182,1.3e-06,0.114,0.672,129.995,50
242,spotify:track:257tme6AhneIKAqVF1HTH4,Simone & Simaria,Loka,2017-01-05,0.642,0.834,0,-4.072,1,0.189,0.0778,0,0.133,0.711,180.063,0
243,spotify:track:58nZQatguahHX6zoKcyE6m,Mc Th,Aproveita Que a Mamadeira Ta Cheia,2016-09-02,0.683,0.875,0,-1.734,0,0.557,0.605,7.03e-06,0.156,0.812,129.753,40
244,spotify:track:1LTxGBL6yKtfmW3K8EvbSY,MC Kekel,Partiu,2016-06-30,0.825,0.83,6,-5.169,1,0.0593,0.601,0.00105,0.064,0.758,129.911,51
245,spotify:track:1D8h1U6pkJxrzn0JSsY4aC,Anitta,Na batida - Ao vivo,2014-06-03,0.79,0.972,6,-4.515,1,0.0708,0.396,4e-05,0.935,0.89,133.015,31
246,spotify:track:3cVDwY9QxKlNVDnkUXrhJM,Anitta,Na batida,2014-06-03,0.891,0.95,6,-3.956,1,0.069,0.359,3.99e-05,0.141,0.965,133.028,35
247,spotify:track:5o2r7507gCOYdRMeR3noqZ,Drake,Fake Love,2017-03-18,0.928,0.481,9,-9.35,0,0.287,0.105,0,0.176,0.613,134.007,0
248,spotify:track:40E5s4Nhfx5ignuScTJrLT,Jau,Cidade dos Poetas,2011-09-20,0.399,0.421,5,-9.617,1,0.037,0.724,3.06e-05,0.103,0.784,66.022,38
249,spotify:track:5knuzwU65gJK7IF5yJsuaW,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,76
250,spotify:track:4yhTcpF2GLCMq30LELVq5f,ProSource Karaoke,Love Generation (In the Style of Bob Sinclair) - Demo Vocal Version,2010-08-01,0.746,0.93,1,-9.504,1,0.0454,0.601,0.00148,0.112,0.9,127.983,6
251,spotify:track:2tn9zXqIZJbgL1swqwOktz,Fatboy Slim,Praise You - Radio Edit,2006-06-18,0.622,0.884,1,-6.715,1,0.0467,0.0403,0.371,0.282,0.561,109.722,66
252,spotify:track:61QSuw5VlC0LTS8WMO356g,Fat Joe,All The Way Up,2016-03-02,0.536,0.721,10,-6.44,0,0.386,0.062,0,0.824,0.393,117.139,69
253,spotify:track:1zhfU6YXa2pXUAQdG1NvBZ,Mc Zaac,Vai Embrazando,2017-01-24,0.895,0.691,1,-1.214,1,0.0645,0.177,0.000196,0.0706,0.782,129.969,59
254,spotify:track:2IYfvQSAJXSclAI6CMGqp1,A.D.Z,Picoloco,2016-12-15,0.668,0.572,8,-7.05,1,0.208,0.613,2.1e-06,0.104,0.181,169.833,50
255,spotify:track:06ZpMjkNdIDKVf3mK29UiC,Alok,Never Let Me Go,2017-05-05,0.722,0.84,0,-3.939,1,0.0349,0.0447,1.28e-05,0.066,0.569,124.003,4
256,spotify:track:7w5cxTEzp1rfV3KCy0Bd5N,Edward Sharpe & The Magnetic Zeros,Home,2009-07-14,0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,72
257,spotify:track:0SDnUAhCrGzIQ8620ytoZG,Harmonia Do Samba,Meus Sentimentos - Ao Vivo Em Salvador,2013-01-01,0.65,0.682,7,-7.654,0,0.0326,0.286,0,0.395,0.585,137.935,0
258,spotify:track:1dNIEtp7AY3oDAKCGg2XkH,The Chainsmokers,Something Just Like This,2017-02-22,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,75
259,spotify:track:4OZEu0Vwq0RB2LAq14v99n,DJ Snake,Middle,2016-08-05,0.611,0.7,9,-5.331,1,0.0436,0.0199,0,0.0549,0.213,104.981,1
260,spotify:track:2CW04trIoYMbroZWDzPAjs,Maiara & Maraisa,Medo Bobo - Ao Vivo,2016-03-04,0.599,0.65,9,-4.394,1,0.0263,0.695,0,0.969,0.346,91.989,62
261,spotify:track:72Q0FQQo32KJloivv5xge2,DJ Khaled,I'm the One,2017-04-27,0.599,0.667,7,-4.267,1,0.0367,0.0533,0,0.134,0.817,80.984,1
262,spotify:track:4aWmUDTfIPGksMNLV2rQP2,Luis Fonsi,Despacito (Featuring Daddy Yankee),2017-01-13,0.66,0.786,2,-4.757,1,0.17,0.209,0,0.112,0.846,177.833,5
263,spotify:track:5CtI0qwDJkDQGwXD1H1cLb,Luis Fonsi,Despacito - Remix,2017-04-17,0.694,0.815,2,-4.328,1,0.12,0.229,0,0.0924,0.813,88.931,5
264,spotify:track:4BjPsq3MXBNo4Qxg40igEr,MC G15,Cara Bacana,2017-05-03,0.599,0.512,4,-2.578,1,0.0641,0.0711,0,0.0816,0.725,87.838,56
265,spotify:track:5zt6akE5uXBuVKSukP4pw8,Melanina Carioca,Deixa Se Envolver,2014-12-16,0.761,0.727,5,-7.395,0,0.0576,0.251,0,0.224,0.848,102.991,44
266,spotify:track:1OAh8uOEOvTDqkKFsKksCi,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),2017-06-22,0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.979,74
267,spotify:track:2XMTqoHHSH0lvuXrvIEdco,FRENSHIP,Capsize,2016-09-02,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,70
268,spotify:track:7KBfjlQ85Fqs2MCCvXSW0c,MC Fioti,Bum Bum Tam Tam,2017-02-08,0.957,0.667,10,-5.353,0,0.0856,0.826,0.0205,0.179,0.556,132.01,54
269,spotify:track:6ufrUIqMgITTusQ50Op6dJ,Kell Smith,Era uma Vez - Audax & Akimoto Radio Edit Remix,2017-07-07,0.716,0.679,3,-7.716,1,0.0412,0.0778,0.00337,0.104,0.575,119.941,0
270,spotify:track:6SyanVgX0iSgJsBi09lzgE,Ivete Sangalo,À Vontade,2017-08-04,0.741,0.867,10,-5.643,1,0.0543,0.144,0,0.132,0.875,154.067,0
271,spotify:track:3Eid8tDXUjwPDXgWqKR26D,Willy William,Voodoo Song - Radio Edit,2017-03-28,0.614,0.722,11,-3.769,0,0.219,0.0544,0,0.139,0.26,103.885,45
272,spotify:track:0lwrkYbCwtAWTI0OIWEnd6,ANAVITÓRIA,Fica,2017-04-18,0.493,0.509,10,-6.461,1,0.0367,0.469,0,0.093,0.522,188.399,0
273,spotify:track:4F6wWmmWUG7MxMp0Yva7Qk,MC Kevinho,Tô Apaixonado Nessa Mina,2017-06-12,0.835,0.604,2,-4.239,1,0.0433,0.0505,0,0.213,0.571,129.899,1
